,Date,Category,title,href,freeShipping,numsold,rating,noofcomment
11,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,Disney F9 Wireless Headphones Bluetooth 5.2 HD Call with Mic,/Disney-F9-Wireless-Headphones-Bluetooth-5.2-HD-Call-with-Mic-i.804235121.21816310740,Yes,1059.0,5.0,2694.0
12,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,🔥E7S PRO TWS Wireless Earphone HiFi Bluetooth 5.0 Voice control Sport Headset Stereo In-Ear Headphones Earbuds,/🔥E7S-PRO-TWS-Wireless-Earphone-HiFi-Bluetooth-5.0-Voice-control-Sport-Headset-Stereo-In-Ear-Headphones-Earbuds-i.115116464.2805586743,Yes,956.0,5.0,11393.0
13,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,TWS 5.2 Bluetooth Earphones Wireless Earbuds HI-FI Sounds Handsfree Headset Mirror Function Waterproof 3500 mAh Battery,/TWS-5.2-Bluetooth-Earphones-Wireless-Earbuds-HI-FI-Sounds-Handsfree-Headset-Mirror-Function-Waterproof-3500-mAh-Battery-i.639664582.16975480048,Yes,761.0,5.0,1049.0
14,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,F9-5C TWS Bluetooth Earphone Sport Waterproof Wireless Headphone with Microphone Bluetooth Earphones Wireless Earbuds LED Display Touch Control Headset earphone,/F9-5C-TWS-Bluetooth-Earphone-Sport-Waterproof-Wireless-Headphone-with-Microphone-Bluetooth-Earphones-Wireless-Earbuds-LED-Display-Touch-Control-Headset-earphone-i.707138859.17138073743,Yes,728.0,5.0,556.0
15,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,X15 TWS Wireless Earbuds Gaming Headsets Bluetooth Earphones Noise Cancelling Hifi Bass with Mic游戏蓝牙耳机,/X15-TWS-Wireless-Earbuds-Gaming-Headsets-Bluetooth-Earphones-Noise-Cancelling-Hifi-Bass-with-Mic游戏蓝牙耳机-i.639664582.17677257276,Yes,529.0,5.0,1002.0
16,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,Original TWS M10 LED Display Fone Bluetooth Headphones 9D Stereo Hifi Sound Microphone Earbuds with 3000MaH Charger Box Wireless Earphones for iPhone Xiaomi Realme M10 Headset,/Original-TWS-M10-LED-Display-Fone-Bluetooth-Headphones-9D-Stereo-Hifi-Sound-Microphone-Earbuds-with-3000MaH-Charger-Box-Wireless-Earphones-for-iPhone-Xiaomi-Realme-M10-Headset-i.928338209.23716618363,Yes,496.0,5.0,131.0
17,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,Air Pro 6  JBL TWS Bluetooth Earphone Wireless Headphone HiFi Bass Game Headset Touch Earbuds,/Air-Pro-6-JBL-TWS-Bluetooth-Earphone-Wireless-Headphone-HiFi-Bass-Game-Headset-Touch-Earbuds-i.298782254.21543431847,Yes,490.0,5.0,309.0
18,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,M10 Bluetooth Earphone Wireless Earbuds Stereo Headphone Touch Control Headset Fon Telinga Original AMO F9 TWS 蓝牙耳机,/M10-Bluetooth-Earphone-Wireless-Earbuds-Stereo-Headphone-Touch-Control-Headset-Fon-Telinga-Original-AMO-F9-TWS-蓝牙耳机-i.144309315.4611519073,Yes,431.0,5.0,10830.0
19,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,Original TWS Mini LED Display Touch HiFi Bluetooth Wireless Earphone / Power Bank 2000mAh Sport Surround Stereo Headset,/Original-TWS-Mini-LED-Display-Touch-HiFi-Bluetooth-Wireless-Earphone-Power-Bank-2000mAh-Sport-Surround-Stereo-Headset-i.70095352.4648121639,Yes,427.0,5.0,591.0
20,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,TWS Earphone HiFi Bluetooth 5.0 Wireless Earbuds Stereo Game Headset with Mic Fon Telinga TWS Tanpa Wayar Bluetooth 藍牙耳機,/TWS-Earphone-HiFi-Bluetooth-5.0-Wireless-Earbuds-Stereo-Game-Headset-with-Mic-Fon-Telinga-TWS-Tanpa-Wayar-Bluetooth-藍牙耳機-i.368811483.17936049602,Yes,387.0,5.0,1187.0
21,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,TWS 5.1 Bluetooth Earphones Wireless Earbuds M10 LED Display Touch Control Headset earphone 蓝牙耳机 in-ear 9D Bass HIFI,/TWS-5.1-Bluetooth-Earphones-Wireless-Earbuds-M10-LED-Display-Touch-Control-Headset-earphone-蓝牙耳机-in-ear-9D-Bass-HIFI-i.663090770.20318866308,Yes,359.0,5.0,1165.0
22,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,VANTEENIE Bluetooth Earphones Wireless Earbuds TWS Touch Control Waterproof Sports 18D HiFi Headset Music Headphones with mic,/VANTEENIE-Bluetooth-Earphones-Wireless-Earbuds-TWS-Touch-Control-Waterproof-Sports-18D-HiFi-Headset-Music-Headphones-with-mic-i.290733728.6076785826,Yes,327.0,5.0,3894.0
23,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,🔥Malaysia 24h Delivery 🔥 Touch Control Wireless Earbuds Bluetooth Earphones TWS 蓝牙耳机 gaming headphone headset,/🔥Malaysia-24h-Delivery-🔥-Touch-Control-Wireless-Earbuds-Bluetooth-Earphones-TWS-蓝牙耳机-gaming-headphone-headset-i.623656443.20031396927,Yes,326.0,5.0,882.0
24,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,LIVE PRO+ TWS Bluetooth 5.0 Earphones Smart Sport Earbuds Waterproof Stereo Calls Headset With Mic Charging Case,/LIVE-PRO-TWS-Bluetooth-5.0-Earphones-Smart-Sport-Earbuds-Waterproof-Stereo-Calls-Headset-With-Mic-Charging-Case-i.379001072.8728460735,Yes,275.0,5.0,2552.0
25,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,Bluetooth Earphone Touch Control Stereo Wireless Earbuds Bluetooth Earphones TWS Hearpod gaming headphone headset蓝牙耳机,/Bluetooth-Earphone-Touch-Control-Stereo-Wireless-Earbuds-Bluetooth-Earphones-TWS-Hearpod-gaming-headphone-headset蓝牙耳机-i.233486634.13290699643,Yes,267.0,5.0,607.0
26,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,Macaron TWS Earphone U19 Bass Earbuds Headphone Stereo Headset With Mic,/Macaron-TWS-Earphone-U19-Bass-Earbuds-Headphone-Stereo-Headset-With-Mic-i.299955571.7459479681,Yes,266.0,5.0,2849.0
27,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,Sony Wireless Headphones With Microphone Stereo TWS Bluetooth 5.0 Earphones Ear buds,/Sony-Wireless-Headphones-With-Microphone-Stereo-TWS-Bluetooth-5.0-Earphones-Ear-buds-i.32712682.12506290050,Yes,259.0,5.0,498.0
28,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,🔥Ready Stock 🔥Original TWS 5.0 Bluetooth Earphones Wireless Earbuds LED Display Touch Control Headset AirDots,/🔥Ready-Stock-🔥Original-TWS-5.0-Bluetooth-Earphones-Wireless-Earbuds-LED-Display-Touch-Control-Headset-AirDots-i.102427051.8042596759,Yes,251.0,5.0,6105.0
29,2023-03-14 08:53:40.043756,TWS Wireless Earbuds,TWS M25 Bluetooth Earphone Wireless Headphone 9D Stereo Sports Gaming Earbuds LED Mic Wireless Earbud Fon Telinga 无线蓝牙耳机,/TWS-M25-Bluetooth-Earphone-Wireless-Headphone-9D-Stereo-Sports-Gaming-Earbuds-LED-Mic-Wireless-Earbud-Fon-Telinga-无线蓝牙耳机-i.144305769.2311868191,Yes,242.0,5.0,12240.0
0,2023-03-14 08:53:45.472014,Comfy Home Slipper,B.S.B 2021 Upgrade Japanese Comfortable 4.0cm Thick Sole Shower Slippers House Slippers Indoor Slipper Home Sandas,/B.S.B-2021-Upgrade-Japanese-Comfortable-4.0cm-Thick-Sole-Shower-Slippers-House-Slippers-Indoor-Slipper-Home-Sandas-i.118059163.6896907620,Yes,11334.0,5.0,44079.0
1,2023-03-14 08:53:45.472014,Comfy Home Slipper,Slipper selipar unisex indoor & outdoor Japanese Comfortable Thick Sole Shower Home Slippers Viral,/Slipper-selipar-unisex-indoor-outdoor-Japanese-Comfortable-Thick-Sole-Shower-Home-Slippers-Viral-i.218670133.14134945974,Yes,4585.0,5.0,6201.0
2,2023-03-14 08:53:45.472014,Comfy Home Slipper,PASSAY Kasut Wanita Home Selipar Slippers Women's Sandal Slippers Japanese Comfortable Thick Sole Shower Slipper,/PASSAY-Kasut-Wanita-Home-Selipar-Slippers-Women's-Sandal-Slippers-Japanese-Comfortable-Thick-Sole-Shower-Slipper-i.929358224.21370159432,Yes,2777.0,5.0,796.0
3,2023-03-14 08:53:45.472014,Comfy Home Slipper,【READY STOCK】Upgrade Japanese Comfortable Sole Shower Slippers House Slippers Indoor Slipper Home SandaS,/【READY-STOCK】Upgrade-Japanese-Comfortable-Sole-Shower-Slippers-House-Slippers-Indoor-Slipper-Home-SandaS-i.824611563.21527001845,Yes,2349.0,5.0,2637.0
4,2023-03-14 08:53:45.472014,Comfy Home Slipper,🔥CRAZY SALE🔥 Upgrade Japanese slipper Comfortable Sole Shower Slippers House Slippers Indoor Slipper Home Sandas,/🔥CRAZY-SALE🔥-Upgrade-Japanese-slipper-Comfortable-Sole-Shower-Slippers-House-Slippers-Indoor-Slipper-Home-Sandas-i.12609016.15177535273,Yes,2247.0,5.0,3718.0
5,2023-03-14 08:53:45.472014,Comfy Home Slipper,Slipper Selipar Pillow Unisex Cloud Air Slide Slipper Thick Sole Comfy Shoes Indoor Selipar Rumah Anti-Slip Sandal,/Slipper-Selipar-Pillow-Unisex-Cloud-Air-Slide-Slipper-Thick-Sole-Comfy-Shoes-Indoor-Selipar-Rumah-Anti-Slip-Sandal-i.97271816.19524242486,Yes,1235.0,5.0,1663.0
6,2023-03-14 08:53:45.472014,Comfy Home Slipper,[LOCAL] Unisex Selipar Viral Ikan Jerung EVA Cute Cartoon Slipper Anti Slip Shark Sandal for Indoor Bathroom 室内软底防滑鲨鱼拖鞋,/-LOCAL-Unisex-Selipar-Viral-Ikan-Jerung-EVA-Cute-Cartoon-Slipper-Anti-Slip-Shark-Sandal-for-Indoor-Bathroom-室内软底防滑鲨鱼拖鞋-i.107025089.20339591638,Yes,968.0,5.0,774.0
7,2023-03-14 08:53:45.472014,Comfy Home Slipper,READY STOCK💝WEBEE Spina Home Slipper Thick Sole Flat Shoes Comfy Indoor Unisex Women Men Kasut Rumah Anti-slip Sandal,/READY-STOCK💝WEBEE-Spina-Home-Slipper-Thick-Sole-Flat-Shoes-Comfy-Indoor-Unisex-Women-Men-Kasut-Rumah-Anti-slip-Sandal-i.7940214.16088901666,Yes,676.0,5.0,854.0
8,2023-03-14 08:53:45.472014,Comfy Home Slipper,READY STOCK🔥WEBEE 501 Kody Thick Flip Flop Bathroom Home Indoor Slippers EVA Selipar Wanita Perempuan Slipper Women Men,/READY-STOCK🔥WEBEE-501-Kody-Thick-Flip-Flop-Bathroom-Home-Indoor-Slippers-EVA-Selipar-Wanita-Perempuan-Slipper-Women-Men-i.7940214.20059581219,Yes,664.0,5.0,595.0
9,2023-03-14 08:53:45.472014,Comfy Home Slipper,[UPGRADE] Japanese Home/Indoor Slippers Selipar Viral Lelaki Comfy Slipper Selipar wanita Sandal Anti-Slip Selipar Rumah,/-UPGRADE-Japanese-Home-Indoor-Slippers-Selipar-Viral-Lelaki-Comfy-Slipper-Selipar-wanita-Sandal-Anti-Slip-Selipar-Rumah-i.819571723.21236943180,Yes,604.0,5.0,1226.0
10,2023-03-14 08:53:45.472014,Comfy Home Slipper,Men's and women's comfortable home sponge soft bottom slippers couple indoor anti-skid slippers,/Men's-and-women's-comfortable-home-sponge-soft-bottom-slippers-couple-indoor-anti-skid-slippers-i.602601526.16163230895,Yes,525.0,5.0,726.0
11,2023-03-14 08:53:45.472014,Comfy Home Slipper,Foot Massage Slipper Selipar Urut Selipar Wanita Selipar Lelaki Slipper Men Therapy Slipper Home Slipper,/Foot-Massage-Slipper-Selipar-Urut-Selipar-Wanita-Selipar-Lelaki-Slipper-Men-Therapy-Slipper-Home-Slipper-i.316171650.5368438167,Yes,511.0,5.0,3475.0
12,2023-03-14 08:53:45.472014,Comfy Home Slipper,RSS_2021 Upgrade Japanese Comfortable 4.0cm Thick Sole Shower Slippers House Slippers Indoor Slipper Home Sandas,/RSS_2021-Upgrade-Japanese-Comfortable-4.0cm-Thick-Sole-Shower-Slippers-House-Slippers-Indoor-Slipper-Home-Sandas-i.81516612.8487771083,Yes,498.0,5.0,5284.0
13,2023-03-14 08:53:45.472014,Comfy Home Slipper,READY STOCK Men Selipar Women Casual Slippers Black and White Summer Soft Sole Flip Flops Rainbow Colour Kasut Perempuan,/READY-STOCK-Men-Selipar-Women-Casual-Slippers-Black-and-White-Summer-Soft-Sole-Flip-Flops-Rainbow-Colour-Kasut-Perempuan-i.404732813.18640221355,Yes,467.0,5.0,693.0
14,2023-03-14 08:53:45.472014,Comfy Home Slipper,Upgrade Japanese Comfortable 4.0cm Thick Sole Shower Slippers Unisex Anti-slip House Slippers Indoo Outdoor Home Sandal,/Upgrade-Japanese-Comfortable-4.0cm-Thick-Sole-Shower-Slippers-Unisex-Anti-slip-House-Slippers-Indoo-Outdoor-Home-Sandal-i.55633367.20156739364,Yes,457.0,5.0,732.0
15,2023-03-14 08:53:45.472014,Comfy Home Slipper,Slipper Women Slipper Man Slipper Viral Indoor Slipper Home Selipar Viral Selipar Wanita Selipar Lelaki  拖鞋 拖鞋男 拖鞋女,/Slipper-Women-Slipper-Man-Slipper-Viral-Indoor-Slipper-Home-Selipar-Viral-Selipar-Wanita-Selipar-Lelaki-拖鞋-拖鞋男-拖鞋女-i.227844780.19215023674,Yes,446.0,5.0,923.0
16,2023-03-14 08:53:45.472014,Comfy Home Slipper,《Mega Deal》Comfortable Home Sandals Women Men Thick Soft selipar Bathroom Sandal Non-slip Slippers Indoor Japanese,/《Mega-Deal》Comfortable-Home-Sandals-Women-Men-Thick-Soft-selipar-Bathroom-Sandal-Non-slip-Slippers-Indoor-Japanese-i.138500883.12954187686,Yes,444.0,5.0,3499.0
17,2023-03-14 08:53:45.472014,Comfy Home Slipper,READY STOCK🔥OLL Women Men Comfortable Thick Sole Shower Slippers House Slippers Indoor Slipper Home Sandal,/READY-STOCK🔥OLL-Women-Men-Comfortable-Thick-Sole-Shower-Slippers-House-Slippers-Indoor-Slipper-Home-Sandal-i.794541346.23102061903,Yes,418.0,5.0,223.0
18,2023-03-14 08:53:45.472014,Comfy Home Slipper,READY STOCK🎁WALK IN Anti-slip Slipper Couple Living Room Indoor Men Women Slipar,/READY-STOCK🎁WALK-IN-Anti-slip-Slipper-Couple-Living-Room-Indoor-Men-Women-Slipar-i.283480657.13077325239,Yes,359.0,5.0,1932.0
19,2023-03-14 08:53:45.472014,Comfy Home Slipper,READY STOCK Unisex Selipar Viral Cute Cartoon Slipper Anti Slip Shark Sandal for Indoor Bathroom 室内软底防滑鲨鱼拖鞋,/READY-STOCK-Unisex-Selipar-Viral-Cute-Cartoon-Slipper-Anti-Slip-Shark-Sandal-for-Indoor-Bathroom-室内软底防滑鲨鱼拖鞋-i.540742430.22519359330,Yes,359.0,5.0,142.0
20,2023-03-14 08:53:45.472014,Comfy Home Slipper,Thick Sole Shower Slippers House Slipper Indoor Anti-slip Slipper Home Sandal Selipar For Men and Women,/Thick-Sole-Shower-Slippers-House-Slipper-Indoor-Anti-slip-Slipper-Home-Sandal-Selipar-For-Men-and-Women-i.327541145.17285112511,Yes,314.0,5.0,224.0
21,2023-03-14 08:53:45.472014,Comfy Home Slipper,McJoden - JESTINNA Kasut Wanita Indoor House Slippers Women's Thick Sole Sandal Fashion Comfortable Slippers Japanese,/McJoden-JESTINNA-Kasut-Wanita-Indoor-House-Slippers-Women's-Thick-Sole-Sandal-Fashion-Comfortable-Slippers-Japanese-i.277671797.13382236326,Yes,245.0,5.0,608.0
22,2023-03-14 08:53:45.472014,Comfy Home Slipper,Upgrade Japanese Comfortable Sole Shower Slippers House Slippers Indoor Slipper Home,/Upgrade-Japanese-Comfortable-Sole-Shower-Slippers-House-Slippers-Indoor-Slipper-Home-i.388759010.17957727091,Yes,232.0,5.0,206.0
23,2023-03-14 08:53:45.472014,Comfy Home Slipper,READY STOCK Men Selipar Women Casual Slippers Black and White Summer Soft Sole Flip Flops Rainbow Colour Kasut Perempuan,/READY-STOCK-Men-Selipar-Women-Casual-Slippers-Black-and-White-Summer-Soft-Sole-Flip-Flops-Rainbow-Colour-Kasut-Perempuan-i.404732813.20021289270,Yes,231.0,5.0,628.0
24,2023-03-14 08:53:45.472014,Comfy Home Slipper,Borong Store Cloud Cartoon Selipar Women Slipper indoor Thick Platform Sole Beach Slipper Wanita Budak云朵女士拖鞋家居室外(2268),/Borong-Store-Cloud-Cartoon-Selipar-Women-Slipper-indoor-Thick-Platform-Sole-Beach-Slipper-Wanita-Budak云朵女士拖鞋家居室外(2268)-i.399072619.15083861893,Yes,224.0,5.0,85.0
25,2023-03-14 08:53:45.472014,Comfy Home Slipper,1Pair Unisex Home Slipper 3.5cm Thick Sole Shower Indoor House Sandas Slipper Kasut Selipar Dalaman Rumah 家用拖鞋,/1Pair-Unisex-Home-Slipper-3.5cm-Thick-Sole-Shower-Indoor-House-Sandas-Slipper-Kasut-Selipar-Dalaman-Rumah-家用拖鞋-i.1530870.14177203391,Yes,210.0,5.0,729.0
26,2023-03-14 08:53:45.472014,Comfy Home Slipper,🔥Shocking Sale🔥Kasut Wanita Home Selipar Room Slippers Women's Sandal EVA Fashion Slippers X08,/🔥Shocking-Sale🔥Kasut-Wanita-Home-Selipar-Room-Slippers-Women's-Sandal-EVA-Fashion-Slippers-X08-i.11885141.12657347276,Yes,177.0,5.0,587.0
27,2023-03-14 08:53:45.472014,Comfy Home Slipper,READY STOCK💝WEBEE Aubree Home Slipper Thick Sole Flat Shoes Comfy Indoor Unisex Women Men Kasut Rumah Anti-slip Sandal,/READY-STOCK💝WEBEE-Aubree-Home-Slipper-Thick-Sole-Flat-Shoes-Comfy-Indoor-Unisex-Women-Men-Kasut-Rumah-Anti-slip-Sandal-i.7940214.22202504496,Yes,160.0,5.0,190.0
28,2023-03-14 08:53:45.472014,Comfy Home Slipper,TEQGO Household Massage Slipper Non-Slip Indoor Bathroom Men’s Women’s Selipar Urut Ringan,/TEQGO-Household-Massage-Slipper-Non-Slip-Indoor-Bathroom-Men’s-Women’s-Selipar-Urut-Ringan-i.389910033.11427954181,Yes,156.0,5.0,591.0
29,2023-03-14 08:53:45.472014,Comfy Home Slipper,Candia Women Ladies Anti Slip Indoor Slipper Thick Sole Slip On Sandals J2E2215,/Candia-Women-Ladies-Anti-Slip-Indoor-Slipper-Thick-Sole-Slip-On-Sandals-J2E2215-i.128204291.19762457022,Yes,154.0,5.0,163.0
0,2023-03-14 08:53:50.868970,Variety Of Sambal,Sambal YatieKitchen®️,/Sambal-YatieKitchen®️-i.568502532.15671356773,Yes,1116.0,5.0,4807.0
1,2023-03-14 08:53:50.868970,Variety Of Sambal,🔥Sambal Penyet Hijau Bilis Petai ( My Sambal ) / Sambal Nyet🔥,/🔥Sambal-Penyet-Hijau-Bilis-Petai-(-My-Sambal-)-Sambal-Nyet🔥-i.53236499.9826311129,Yes,1057.0,5.0,5512.0
2,2023-03-14 08:53:50.868970,Variety Of Sambal,Sambal Tempoyak Bilis Pahang Style,/Sambal-Tempoyak-Bilis-Pahang-Style-i.30057199.18414635649,Yes,815.0,5.0,2743.0
3,2023-03-14 08:53:50.868970,Variety Of Sambal,Sambal Bilis Tumbuk Premium by Tokey,/Sambal-Bilis-Tumbuk-Premium-by-Tokey-i.30057199.12638172185,Yes,673.0,5.0,3561.0
4,2023-03-14 08:53:50.868970,Variety Of Sambal,Sambal Tempoyak Bilis Petai 285 gram Elly's Kitchen,/Sambal-Tempoyak-Bilis-Petai-285-gram-Elly's-Kitchen-i.363180608.9305603458,Yes,625.0,5.0,6282.0
5,2023-03-14 08:53:50.868970,Variety Of Sambal,ZARA SAMBAL BILIS 200G RM9.90 SAHAJA🌶🌶🌶,/ZARA-SAMBAL-BILIS-200G-RM9.90-SAHAJA🌶🌶🌶-i.5722677.9074549377,Yes,485.0,5.0,1343.0
6,2023-03-14 08:53:50.868970,Variety Of Sambal,Sambal Garing Bilis Pedas Berapi,/Sambal-Garing-Bilis-Pedas-Berapi-i.2634637.5066627078,Yes,438.0,5.0,1820.0
7,2023-03-14 08:53:50.868970,Variety Of Sambal,READY STOCK⚡ POS HARINI!⚡ SAMBAL OPAH | BILIS PETAI • SAMBAL IKAN MASIN • SAMBAL PENYET • SAMBAL HITAM • LESUNG PEOPLE,/READY-STOCK⚡-POS-HARINI!⚡-SAMBAL-OPAH-BILIS-PETAI-•-SAMBAL-IKAN-MASIN-•-SAMBAL-PENYET-•-SAMBAL-HITAM-•-LESUNG-PEOPLE-i.54949916.4391123164,Yes,423.0,5.0,728.0
8,2023-03-14 08:53:50.868970,Variety Of Sambal,Pos Setiap Hari | Sambal Opah Food by Masmira | 180g Ikan Masin Kurau Bilis Petai Cili Padi Daging Paru Penyet Tempoyak,/Pos-Setiap-Hari-Sambal-Opah-Food-by-Masmira-180g-Ikan-Masin-Kurau-Bilis-Petai-Cili-Padi-Daging-Paru-Penyet-Tempoyak-i.33485608.2226502180,Yes,385.0,5.0,2214.0
9,2023-03-14 08:53:50.868970,Variety Of Sambal,🔥SAMBAL HITANGGG K.YATT🔥,/🔥SAMBAL-HITANGGG-K.YATT🔥-i.83319333.13570246172,Yes,384.0,5.0,614.0
10,2023-03-14 08:53:50.868970,Variety Of Sambal,Sambal Ayam Penyet Colek 50 gram,/Sambal-Ayam-Penyet-Colek-50-gram-i.30057199.12980126400,Yes,324.0,5.0,1438.0
11,2023-03-14 08:53:50.868970,Variety Of Sambal,(D'SEPETZ) SAMBAL HIJAU BILIS & PETAI  (50gm & 110gm) Ready To Eat,/(D'SEPETZ)-SAMBAL-HIJAU-BILIS-PETAI-(50gm-110gm)-Ready-To-Eat-i.11583319.9958433790,Yes,293.0,5.0,2275.0
12,2023-03-14 08:53:50.868970,Variety Of Sambal,Sambal garing bilis pucuk ubi  crispy Mak Uda kitchen rangup murah crispy bilis gred A ready to eat.,/Sambal-garing-bilis-pucuk-ubi-crispy-Mak-Uda-kitchen-rangup-murah-crispy-bilis-gred-A-ready-to-eat.-i.188478806.9595622816,Yes,268.0,5.0,777.0
13,2023-03-14 08:53:50.868970,Variety Of Sambal,HQ SAMBAL GILA/ SEWEL SAMBAL MALAS/ TUMIS/ SAMBAL AYAM GADOH SAMBAL SARDIN BETTY’s  200g BETTY KITCHEN,/HQ-SAMBAL-GILA-SEWEL-SAMBAL-MALAS-TUMIS-SAMBAL-AYAM-GADOH-SAMBAL-SARDIN-BETTY’s-200g-BETTY-KITCHEN-i.48805646.1458379708,Yes,267.0,5.0,1727.0
14,2023-03-14 08:53:50.868970,Variety Of Sambal,🌟HQ🌟 Sambaleena Sambal Viral Halal Homemade Penambah Selera Snek Pantang Sihat Kurus,/🌟HQ🌟-Sambaleena-Sambal-Viral-Halal-Homemade-Penambah-Selera-Snek-Pantang-Sihat-Kurus-i.14238194.5121404312,Yes,254.0,5.0,5113.0
15,2023-03-14 08:53:50.868970,Variety Of Sambal,[FREEGIFT🎁] THE BLACK SAMBAL 🌶️🌶️🌶️ - SAMBAL HITAM BELIMBING. (Freegift- while stock last),/-FREEGIFT🎁-THE-BLACK-SAMBAL-🌶️🌶️🌶️-SAMBAL-HITAM-BELIMBING.-(Freegift-while-stock-last)-i.10071778.2132150006,Yes,244.0,5.0,1653.0
16,2023-03-14 08:53:50.868970,Variety Of Sambal,"Che'Nor Sambal (BASAH) Penyet, Ikan Masin, Tumis Petai, Cili Api Tempoyak, Sambal Padang",/Che'Nor-Sambal-(BASAH)-Penyet-Ikan-Masin-Tumis-Petai-Cili-Api-Tempoyak-Sambal-Padang-i.218734930.19401786929,Yes,233.0,5.0,250.0
17,2023-03-14 08:53:50.868970,Variety Of Sambal,🔥Sambal Ayam Penyet ( My Sambal ) / Sambal Nyet🔥,/🔥Sambal-Ayam-Penyet-(-My-Sambal-)-Sambal-Nyet🔥-i.53236499.8926689923,Yes,225.0,5.0,1710.0
18,2023-03-14 08:53:50.868970,Variety Of Sambal,(D'SEPETZ) SAMBAL MERAH PETAI / SAMBAL MERAH BILIS PETAI (50gm++ Ready To Eat),/(D'SEPETZ)-SAMBAL-MERAH-PETAI-SAMBAL-MERAH-BILIS-PETAI-(50gm-Ready-To-Eat)-i.11583319.13221617669,Yes,220.0,5.0,2106.0
19,2023-03-14 08:53:50.868970,Variety Of Sambal,Travel Pack Sambal AdeqSue,/Travel-Pack-Sambal-AdeqSue-i.82217970.22003604994,Yes,211.0,5.0,90.0
20,2023-03-14 08:53:50.868970,Variety Of Sambal,💖100gm💖 Sambal Hitam Pahang,/💖100gm💖-Sambal-Hitam-Pahang-i.7980168.3403701312,Yes,197.0,5.0,4831.0
21,2023-03-14 08:53:50.868970,Variety Of Sambal,(D'SEPETZ) SAMBAL MERAH / SAMBAL MERAH BILIS 50gm++ Ready To Eat,/(D'SEPETZ)-SAMBAL-MERAH-SAMBAL-MERAH-BILIS-50gm-Ready-To-Eat-i.11583319.13221615152,Yes,193.0,5.0,1634.0
22,2023-03-14 08:53:50.868970,Variety Of Sambal,"Sambal Serbaguna by Buat Orang Lapo | Masak ayam, daging, sotong, udang dan lain-lain dengan satu sambal",/Sambal-Serbaguna-by-Buat-Orang-Lapo-Masak-ayam-daging-sotong-udang-dan-lain-lain-dengan-satu-sambal-i.2550242.19928055422,Yes,164.0,5.0,547.0
23,2023-03-14 08:53:50.868970,Variety Of Sambal,[Travel Pack] Sambal Hitam Pedas Berapi | Sambal Hitam Pahang Asli | Sambal Hitam Pahang Belimbing (20g)🌶🔥,/-Travel-Pack-Sambal-Hitam-Pedas-Berapi-Sambal-Hitam-Pahang-Asli-Sambal-Hitam-Pahang-Belimbing-(20g)🌶🔥-i.85504614.10790152448,Yes,162.0,5.0,272.0
24,2023-03-14 08:53:50.868970,Variety Of Sambal,Sambal Hitam Pahang Istimewa Maklong Kitchen,/Sambal-Hitam-Pahang-Istimewa-Maklong-Kitchen-i.160398056.20925466642,Yes,159.0,5.0,660.0
25,2023-03-14 08:53:50.868970,Variety Of Sambal,🔥Sambal Tempoyak Bilis Petai (My Sambal)🔥,/🔥Sambal-Tempoyak-Bilis-Petai-(My-Sambal)🔥-i.53236499.5292187436,Yes,156.0,5.0,663.0
26,2023-03-14 08:53:50.868970,Variety Of Sambal,SAMBAL BETTY’S KITCHEN SAMBAL GILA | MALAS | SEWEL | SAMBAL TUMIS RETORT,/SAMBAL-BETTY’S-KITCHEN-SAMBAL-GILA-MALAS-SEWEL-SAMBAL-TUMIS-RETORT-i.83861000.1452268387,Yes,148.0,5.0,6406.0
27,2023-03-14 08:53:50.868970,Variety Of Sambal,FITSAMBAL Healthy Sambal Diet Sihat Keto Sambal Keto Food Sambal Sihat Sambal Ready to Eat Sambal Penyet FITMEALSBYFARRA,/FITSAMBAL-Healthy-Sambal-Diet-Sihat-Keto-Sambal-Keto-Food-Sambal-Sihat-Sambal-Ready-to-Eat-Sambal-Penyet-FITMEALSBYFARRA-i.240382408.7357026296,Yes,148.0,5.0,1967.0
28,2023-03-14 08:53:50.868970,Variety Of Sambal,🌟HQ🌟 BETTY'S KITCHEN SAMBAL GILA | SEWEL | MALAS | TUMIS | SAMBAL NYET | HALAL | Ready to eat | Sedap Pedas,/🌟HQ🌟-BETTY'S-KITCHEN-SAMBAL-GILA-SEWEL-MALAS-TUMIS-SAMBAL-NYET-HALAL-Ready-to-eat-Sedap-Pedas-i.14238194.1198818002,Yes,148.0,5.0,7476.0
